data_source,note,code,name,address,city,county,state,zip_code,AOR,date_of_last_use,date_of_first_use,latitude,longitude
locations.csv,"exact latitude, longitude (city)",SEWARKS,SEWARD COUNTY JAIL,112 E. 5TH,LIBERAL,SEWARD,KS,67901,CHI,2005-06-07,25/11/1991,37.04266612,-100.920949
locations.csv,"exact latitude, longitude (city)",SFCOJCA,SAN FRANCISCO COUNTY JAIL,425 7TH STREET,SAN FRANCISCO,SAN FRANCISCO,CA,94103,SFR,12/6/92,1/12/89,37.775226,-122.4049149
locations.csv,"exact latitude, longitude (city)",SFCORNM,SANTA FE CORNELL DETENTION,4312 HIGHWAY 14 SANTA FE NM 87505,SANTA FE,SANTA FE,NM,87508,ELP,25/03/2012,8/1/99,35.563707,-106.053574
locations.csv,"exact latitude, longitude (city)",SFDHOLD,SIOUX FALLS HOLD ROOM,300 EAST 8TH STREET,SIOUX FALLS,MINNEHAHA,SD,57103,SPM,17/06/2017,2004-05-11,43.548712,-96.72369
locations.csv,"exact latitude, longitude (city)",SFJUVOK,SAC & FOX NATION JUVENILE DETENTION,RT 2,STROUD,LINCOLN,OK,74079,DAL,2001-05-05,30/04/1998,35.74629088,-96.6615667
locations.csv,"exact latitude, longitude (city)",SFRHOLD,SFR HOLD ROOM,630 SANSOME ST.,SAN FRANCISCO,SAN FRANCISCO,CA,94111,SFR,16/10/2017,15/03/2008,37.7963088,-122.4015046
locations.csv,,SGUHOLD,SAINT GEORGE HOLD ROOM,UNAVAILABLE,SAINT GEORGE,WASHINGTON,UT,84770,SLC,,,40.15,-111.8624
locations.csv,"exact latitude, longitude (city)",SHACOKS,SHAWNEE COUNTY DEPARTMENT OF CORRECTIONS,501 SOUTHEAST 8TH AVENUE,TOPEKA,SHAWNEE,KS,66607,CHI,2004-11-17,11/9/98,39.0481007,-95.6718263
locations.csv,"exact latitude, longitude (city)",SHAJUKS,SHAWNEE COUNTY JUVENILE DETENTION CENTER,401 SE 8TH STREET,TOPEKA,SHAWNEE,KS,66607,CHI,2012-09-17,10/3/99,39.047595,-95.670171
locations.csv,"exact latitude, longitude (city)",SHECOVA,SHENANDOAH COUNTY JAIL,109 WEST COURT STREET,WOODSTOCK,SHENANDOAH,VA,22664,WAS,2009-10-14,10/3/98,38.8819702,-78.5057146
locations.csv,"exact latitude, longitude (city)",SHELBKY,SHELBY COUNTY DETENTION CENTER,1000 DETENTION ROAD,SHELBYVILLE,SHELBY,KY,40065,CHI,,,38.218802,-85.221294
locations.csv,"exact latitude, longitude (city)",SHELBTN,SHELBY COUNTY,201 POPLAR AVENUE,MEMPHIS,SHELBY,TN,38103,NOL,2003-10-05,17/08/1992,35.149377,-90.048211
locations.csv,"exact latitude, longitude (city)",SHERBMN,SHERBURNE COUNTY JAIL,13880 UNITED STATES HIGHWAY 10,ELK RIVER,SHERBURNE,MN,55330,SPM,2004-11-17,1/4/91,45.304329,-93.619191
locations.csv,"exact latitude, longitude (city)",SHERIMT,SHERIDAN COUNTY JAIL,100 WEST LAUREL AVENUE,PLENTYWOOD,SHERIDAN,MT,59254,SLC,2007-03-15,29/09/1991,48.778326,-104.557544
locations.csv,"exact latitude, longitude (city)",SHERIWY,SHERIDAN COUNTY JAIL,54 WEST 13TH STREET,SHERIDAN,SHERIDAN,WY,82801,DEN,24/03/2009,17/02/2008,44.81608816,-106.9558958
sarahs research,Latitude Longitude based only on state,SHMCHNV,SUMMERLIN HOSPITAL MEDICAL CENTER,,,,NV,,,,,38.3135,-117.0554
locations.csv,"exact latitude, longitude (city)",SHOSHID,SHOSHONE COUNTY PUBLIC SAFETY FACILITY,717 BANK ST,WALLACE,SHOSHONE,ID,83873,SLC,28/11/2005,2004-04-05,47.47169476,-115.9220778
locations.csv,"exact latitude, longitude (city)",SILBOMT,BUTTE-SILVER BOW COUNTY JAIL,155 WEST QUARTZ STREET,BUTTE,SILVER BOW,MT,59701,SLC,2012-09-10,2004-05-01,46.01528006,-112.5387644
locations.csv,"exact latitude, longitude (city)",SILERTN,SILVERDALE/HAMILTON COUNTY,7609 STANDIFER GAP ROAD,CHATTANOOGA,HAMILTON,TN,37421,NOL,2006-02-08,5/7/00,35.0514851,-85.13669949
locations.csv,"exact latitude, longitude (city)",SIMPSMS,SIMPSON COUNTY JAIL,CHANCERY COURT BLDG.,MENDENHALL,SIMPSON,MS,39114,NOL,2003-03-04,17/07/1991,31.960339,-89.859843
locations.csv,"exact latitude, longitude (city)",SIOUXIA,SIOUX COUNTY JAIL,4363 IRONWOOD AVENUE,ORANGE CITY,SIOUX,IA,51041,SPM,2012-03-03,7/7/93,43.01680344,-96.07643806
locations.csv,"exact latitude, longitude (city)",SITKAAK,SITKA CITY JAIL,304 LAKE STREET,SITKA,SITKA,AK,99835,SEA,30/04/2015,20/09/1992,57.05260155,-135.3336124
locations.csv,"exact latitude, longitude (city)",SJCOJCA,SAN JOAQUIN COUNTY JAIL,7000 N. CANLIS BLVD,FRENCH CAMP,SAN JOAQUIN,CA,95231,SFR,25/03/1997,19/01/1996,37.8855762,-121.2982741
locations.csv,"exact latitude, longitude (city)",SJS,SAN JUAN STAGING,"651 FEDERAL DRIVE, SUITE 104",GUAYNABO,GUAYNABO,PR,965,MIA,17/09/2017,30/09/2013,18.423358,-66.114827
locations.csv,"exact latitude, longitude (city)",SJUANNM,SAN JUAN COUNTY DETENTION CENTER,103 South Oliver Drive,AZTEC,SAN JUAN,NM,87410,ELP,,,36.82580645,-108.0218508
locations.csv,"exact latitude, longitude (city)",SJUHOLD,SAN JUAN AIRPORT HOLD ROOM,LUIS MUNOZ MARIN IA,SAN JUAN,SAN JUAN,PR,937,MIA,2001-09-16,13/05/2015,18.437531,-66.004703
locations.csv,"exact latitude, longitude (city)",SLCHOLD,SALT LAKE CITY HOLD ROOM,"3575 Market St, West Valley City, UT 84119",WEST VALLEY CITY,SALT LAKE,UT,84120,SLC,2009-05-17,2008-08-13,40.6845765,-111.9612484
sarahs research,Latitude Longitude based only on state,SLHTWTX,ST LUKE'S HEALTH - THE WOODLANDS,,,,TX,,,,,31.0545,-97.5635
locations.csv,"exact latitude, longitude (city)",SLJUVMO,ST. LOUIS JUVENILE CENTER,501 S. BRENTWOOD,ST. LOUIS,SAINT LOUIS,MO,63105,CHI,2008-04-04,18/03/1997,38.64439483,-90.34293134
locations.csv,"exact latitude, longitude (city)",SLOBICA,SAN LUIS OBISPO CO JAIL,1585 KANSAS AVENUE,SAN LUIS OBISPO,SAN LUIS OBISPO,CA,93406,LOS,2009-08-17,26/10/1998,35.3213217,-120.7252554
locations.csv,"exact latitude, longitude (city)",SLOXBUT,SALT LAKE COUNTY OXBOW JAIL,3148 SOUTH 1100 WEST,SALT LAKE CITY,SALT LAKE,UT,84119,SLC,15/03/2000,14/10/1994,40.702483,-111.922838
locations.csv,"exact latitude, longitude (city)",SLRDCAZ,SAN LUIS REGIONAL DETENTION CENTER,406 NORTH AVENUE D,SAN LUIS,YUMA,AZ,85349,PHO,2004-11-17,28/01/2008,32.49847,-114.778342
locations.csv,"exact latitude, longitude (city)",SLSLCUT,SALT LAKE COUNTY METRO JAIL,3415 SOUTH 900 WEST,SALT LAKE CITY,SALT LAKE,UT,84119,SLC,29/10/2017,2/3/93,40.7262389,-111.9167772
sarahs research,"exact latitude, longitude (city)",SMAHOLD,SANTA MARIA SUB OFFICE ERO,,Santa Maria,Santa Barbara,CA,,,,,34.9333,-120.4431
locations.csv,"exact latitude, longitude (city)",SMARYMD,ST. MARYS COUNTY DETENTION CENTER,41880 BALDRIDGE STREET,LEONARDTOWN,SAINT MARYS,MD,20650,BAL,26/06/2009,23/10/1997,38.30172712,-76.62949526
locations.csv,"exact latitude, longitude (city)",SMATECA,SAN MATEO CO JAIL,300 BRADFORD STREET,REDWOOD CITY,SAN MATEO,CA,94063,SFR,20/01/1998,23/11/1996,37.487763,-122.232173
locations.csv,"exact latitude, longitude (city)",SMCORLA,ST. MARTIN PARISH CORRECTIONAL CENTER,400 ST MARTIN STREET,ST MARTINVILLE,SAINT MARTIN,LA,70582,NOL,29/08/2006,25/05/1988,30.119188,-91.829587
locations.csv,"exact latitude, longitude (city)",SMJUVCA,SAN MATEO JUVENILLE HALL,21 TOWER ROAD,SAN MATEO,SAN MATEO,CA,94402,SFR,18/07/2007,15/08/1996,37.5156188,-122.3341154
locations.csv,"exact latitude, longitude (city)",SMMEDLA,ST. MARTIN PARISH MEDICAL,400 ST MARTIN STREET,ST MARTINVILLE,SAINT MARTIN,LA,70582,NOL,28/09/2006,5/1/97,30.119188,-91.829587
sarahs research,"county approximate center only (latitude, longitude)",SMNOLFL,SEMINOLE COUNTY JAIL,,,Seminole,FL,,,,,28.7891,-81.2757
locations.csv,"exact latitude, longitude (city)",SMPARLA,ST. MARTIN PARISH,437 WEST MILLS AVENUE,BREAUX BRIDGE,SAINT MARTIN,LA,70517,NOL,2004-01-05,27/04/2000,30.27621804,-91.91785374
locations.csv,"exact latitude, longitude (city)",SNAHOLD,SAN ANTONIO DRO HOLD ROOM,8940 FOURWINDS DRIVE,SAN ANTONIO,BEXAR,TX,78239,SNA,2004-10-17,23/03/2010,29.52218155,-98.39182655
locations.csv,"exact latitude, longitude (city)",SNDCOCA,SAN DIEGO COUNTY JAIL,446 ALTA ROAD,SAN DIEGO,SAN DIEGO,CA,92158,SND,17/05/2016,2011-11-08,32.590171,-116.921245
locations.csv,"exact latitude, longitude (city)",SNDHOLD,SAN DIEGO DISTRICT STAGING,"220 W C St, San Diego, CA 92101",SAN DIEGO,SAN DIEGO,CA,92101,SND,2004-11-17,28/02/1986,32.717307,-117.165183
locations.csv,"exact latitude, longitude (city)",SNJHOLD,SNJ HOLD ROOM,1887 MONTEREY ROAD,SAN JOSE,SANTA CLARA,CA,95112,SFR,19/07/2016,16/01/2009,37.23883,-121.7742945
locations.csv,"exact latitude, longitude (city)",SNMGLCO,SAN MIGUEL COUNTY JAIL,"851 63l RoadTelluride, CO 81435 ",TELLURIDE,SAN MIGUEL,CO,81435,DEN,19/09/2007,2007-03-07,37.944149,-107.899141
sarahs research,"exact latitude, longitude (city)",SNTRHNY,,,,,NY,,,,,42.1657,-74.9481
locations.csv,"exact latitude, longitude (city)",SNYDEPA,SNYDER COUNTY JAIL,600 OLD COLONY ROAD,SELINSGROVE,SNYDER,PA,17870,PHI,2008-07-08,24/02/1994,40.82356,-76.890266
locations.csv,"exact latitude, longitude (city)",SOBAYCA,SOUTH BAY DETENT FACILITY,500 3RD AVENUE,CHULA VISTA,SAN DIEGO,CA,91910,SND,2007-04-16,1905-06-04,32.632657,-117.077746
locations.csv,"exact latitude, longitude (city)",SOLONOH,SOLON CITY JAIL,33000 SOLON ROAD,SOLON,CUYAHOGA,OH,44139,DET,26/08/2013,2/1/00,41.3906074,-81.4397818
locations.csv,"exact latitude, longitude (city)",SOMERME,SOMERSET COUNTY JAIL,131 EAST MADISON ROAD,MADISON,SOMERSET,ME,4950,BOS,25/06/2006,29/08/1998,44.7893856,-69.88266087
locations.csv,"exact latitude, longitude (city)",SOMERPA,SOMERSET COUNTY JAIL,127 EAST FAIRVIEW STREET,SOMERSET,SOMERSET,PA,15501,PHI,2011-03-07,18/05/2004,40.010314,-79.07787062
locations.csv,"exact latitude, longitude (city)",SOUTECO,SOUTHERN UTE DETENTION CENTER,"149 Co Rd 517, Ignacio, CO 81137",IGNACIO,LA PLATA,CO,81137,DEN,2003-12-09,2009-01-06,37.132919,-107.633797
locations.csv,"exact latitude, longitude (city)",SPGHOLD,SPRINGFIELD DRO HOLD,2401 W. OLD ROUTE 66,STRAFFORD,GREENE,MO,65757,CHI,,,37.2669575,-93.1294134
locations.csv,"exact latitude, longitude (city)",SPHOSCA,SAN PEDRO PENINSULA HOSPITAL,1300 W 7TH ST,SAN PEDRO,LOS ANGELES,CA,90732,LOS,19/03/2014,8/9/95,33.7393391,-118.3066854
locations.csv,"exact latitude, longitude (city)",SPMHOLD,US INS/DETENTION & DEPORTATION,2901 METRO DRIVE STE 100,BLOOMINGTON,HENNEPIN,MN,55425,SPM,15/08/2017,25/07/1989,44.860123,-93.230675
sarahs research,"exact latitude, longitude (city)",SPOHOLD,SPOKANE HOLD ROOM,,Spokane,Spokane,WA,,,,,47.6671,-117.433
locations.csv,"exact latitude, longitude (city)",SPOKAWA,SPOKANE COUNTY,1100 WEST MALLON AVENUE,SPOKANE,SPOKANE,WA,99260,SEA,2008-08-08,2010-12-02,47.66536816,-117.4280017
sarahs research,Latitude Longitude based only on state,SPOTSVA,SPOTSYLVANIA REG MED CTR,,,,VA,,,,,37.7693,-78.17
locations.csv,"exact latitude, longitude (city)",SPP,SAN PEDRO SERVICE PROCESSING CENTER,"2001 Seaside Ave Processing Center San Pedro, CA 90731",SAN PEDRO,LOS ANGELES,CA,90731,LOS,24/10/2007,27/06/1988,33.733309,-118.292224
sarahs research,"exact latitude, longitude (city)",SPRHONY,,,,,NY,,,,,42.1657,-74.9481
locations.csv,"exact latitude, longitude (city)",SPRNGOR,SPRINGFIELD CITY JAIL,344 A STREET,SPRINGFIELD,LANE,OR,97477,SEA,31/10/2017,29/10/2012,44.0475018,-123.0214501
locations.csv,"exact latitude, longitude (city)",SRITACA,SANTA RITA JAIL,5325 BRODER BOULEVARD,DUBLIN,ALAMEDA,CA,94568,SFR,2008-01-03,29/07/1991,37.71782845,-121.8879894
locations.csv,"exact latitude, longitude (city)",SRJDFID,SNAKE RIVER JUVENILE,2515 WRIGHT AVENUE,TWIN FALLS,TWIN FALLS,ID,83301,SLC,16/11/2009,21/06/2002,42.54311355,-114.4337813
sarahs research,"county approximate center only (latitude, longitude)",SROSAFL,SANTA ROSA COUNTY JAIL,,,Santa Rosa,FL,,,,,30.4174,-86.8907
sarahs research,"exact latitude, longitude (city)",SSHNHNY,,,,,NY,,,,,42.1657,-74.9481
sarahs research,"exact latitude, longitude (city)",SSHSWMA,,,,,MA,,,,,42.2302,-71.5301
locations.csv,"exact latitude, longitude (city)",SSMHOLD,SAULT SAINTE MARIE HOLDROOM,325 COURT SUITE #3,SAULT STE. MARIE,COUNTY,MI,49783,DET,,,46.49755,-84.345642
locations.csv,"exact latitude, longitude (city)",STAHOLD,SAINT ALBANS HOLD ROOM,64 GRICEBROOK ROAD,SAINT ALBANS,COUNTY,VT,5478,BOS,27/08/2014,2004-02-14,44.80115263,-73.07364169
locations.csv,"exact latitude, longitude (city)",STANTKS,STANTON COUNTY JAIL,208 N CHESTNUT ST,JOHNSON,STANTON,KS,67855,CHI,17/06/2004,16/06/2004,37.57194118,-101.7495107
locations.csv,"exact latitude, longitude (city)",STARKOH,STARK COUNTY JAIL,"4500 Atlantic Blvd NE, Canton, OH 44705",CANTON,STARK,OH,44711,DET,14/09/2004,23/12/2003,40.839641,-81.308695
locations.csv,"exact latitude, longitude (city)",STARRTX,STARR COUNTY JAIL,100 E. 6TH ST,RIO GRANDE CITY,STARR,TX,78582,SNA,29/11/2004,6/5/87,26.383102,-98.819073
locations.csv,"exact latitude, longitude (city)",STCANVI,ST X ANNAS HOPE,"Christiansted, St Croix 00820",SAINT CROIX,SAINT CROIX,VI,820,MIA,2005-08-04,22/08/1995,17.743948,-64.707982
locations.csv,"exact latitude, longitude (city)",STCDFTX,SOUTH TEXAS DETENTION COMPLEX,566 VETERANS DRIVE,PEARSALL,FRIO,TX,78061,SNA,2004-11-17,27/06/2005,28.8946514,-99.1219428
locations.csv,"exact latitude, longitude (city)",STCGOVI,ST. X GOLDEN GROVE,"RR 1 Golden Grove, St. Croix, VI, USA 00802",CHRISTIANSTED,SAINT CROIX,VI,820,MIA,2009-06-08,27/08/1996,36.834537,-76.033768
sarahs research,Latitude Longitude based only on state,STCHOVA,SENTARA CAREPLEX HOSPITAL,,,,VA,,,,,37.7693,-78.17
sarahs research,"exact latitude, longitude (city)",STCHRLA,,,,,LA,,,,,31.1695,-91.8678
locations.csv,"exact latitude, longitude (city)",STCLAMI,SAINT CLAIR COUNTY JAIL,1170 MICHIGAN ROAD,PORT HURON,SAINT CLAIR,MI,48060,DET,2004-11-17,5/9/91,42.94196024,-82.48124175
locations.csv,"exact latitude, longitude (city)",STCLAMO,ST. CLAIR COUNTY JAIL,360 CHESTNUT STREET,OSCEOLA,ST. CLAIR,MO,64776,CHI,2010-07-03,4/9/91,38.04702184,-93.70183453
locations.csv,"exact latitude, longitude (city)",STCROWI,ST. CROIX COUNTY JAIL,1101 CARMICHAEL RD,HUDSON,ST CROIX,WI,54016,SPM,17/05/2001,1/4/91,44.981443,-92.7231243
locations.csv,"exact latitude, longitude (city)",STDHOLD,SOUTH TEXAS/PEARSALL HOLD ROOM,566 VETERAN DRIVE,PEARSALL,FRIO,TX,78061,SNA,17/10/2017,2002-03-11,28.895232,-99.121238
sarahs research,"exact latitude, longitude (city)",STELHOH,,,,,OH,,,,,40.3888,-82.7649
locations.csv,"exact latitude, longitude (city)",STEUBNY,STEUBEN COUNTY JAIL,7007 RUMSEY STREET EXTENSION,BATH,STEUBEN,NY,14810,BUF,13/11/2013,6/11/87,42.349616,-77.295631
locations.csv,"exact latitude, longitude (city)",STEVEWA,STEVENS COUNTY JAIL,215 SOUTH OAK STREET,COLVILLE,STEVENS,WA,99114,SEA,19/12/2016,2005-12-03,48.54252786,-117.9041854
locations.csv,"exact latitude, longitude (city)",STFRAMO,ST. FRANCOIS COUNTY JAIL,1550 DOUBET ROAD,FARMINGTON,SAINT FRANCOIS,MO,63640,CHI,31/05/2005,2/6/97,37.7641034,-90.43770197
locations.csv,"exact latitude, longitude (city)",STFRCTX,SOUTH TEXAS FAMILY RESIDENTIAL CENTER,1925 WEST HIGHWAY 85,DILLEY,FRIO,TX,78017,SNA,2004-11-17,19/12/2014,28.658051,-99.200575
sarahs research,"exact latitude, longitude (city)",STFRHGA,,,,,GA,,,,,33.0406,-83.6431
sarahs research,"county approximate center only (latitude, longitude)",STGENMO,STE. GENEVIEVE COUNTY SHERIFF/JAIL,,,Ste. Genevieve,MO,,,,,37.9755,-90.0477
locations.csv,"exact latitude, longitude (city)",STHOSTX,SOUTH TEXAS HOSPITAL,1301 RANGERVILLE ROAD,HARLINGEN,CAMERON,TX,78550,SNA,29/06/2003,13/08/1986,26.172737,-97.700713
sarahs research,"exact latitude, longitude (city)",STJHCCA,,,,,CA,,,,,36.1162,-119.6816
sarahs research,Latitude Longitude based only on state,STJMCWA,ST JOSEPH MEDICAL CENTER,,,,WA,,,,,47.4009,-121.4905
sarahs research,"exact latitude, longitude (city)",STJONFL,ST. JOHN'S COUNTY JAIL,,St. Augustine,St. Johns,FL,,,,,29.8976,-81.31
locations.csv,"exact latitude, longitude (city)",STJOSAZ,ST JOSEPHS HOSPITAL,350 WEST THOMAS RD,PHOENIX,MARICOPA,AZ,85013,PHO,2012-07-12,18/08/2009,33.4811191,-112.0793075
locations.csv,"exact latitude, longitude (city)",STJOSCA,ST. JOSEPHS HOSPITAL,1100 WEST STEWART DRIVE,ORANGE,ORANGE,CA,92868,LOS,2011-03-10,2003-04-09,33.78213355,-117.8640264
sarahs research,"exact latitude, longitude (city)",STJOSCO,,,,,CO,,,,,39.0598,-105.3111
locations.csv,"exact latitude, longitude (city)",STJOSIN,ST. JOSEPH COUNTY JAIL,129 S. MAIN ST.,SOUTH BEND,ST JOSEPH,IN,46601,CHI,27/11/2006,2004-09-01,41.67592096,-86.25208667
locations.csv,"exact latitude, longitude (city)",STJOSMI,ST JOSEPH COUNTY (CENTREVILLE),"650 E Main St, Centreville, MI 49032",CENTREVILLE,SAINT JOSEPH,MI,49032,DET,2012-07-07,17/04/1998,41.923478,-85.515439
locations.csv,"exact latitude, longitude (city)",STK,STOCKTON STAGING FACILITY,22 EAST MARKET STREET,STOCKTON,SAN JOAQUIN,CA,95202,SFR,25/05/2017,28/05/2009,37.9511281,-121.2899487
locations.csv,"exact latitude, longitude (city)",STLAWNY,ST LAWRENCE COUNTY JAIL,5 JUDSON STREET,CANTON,SAINT LAWRENCE,NY,13617,BUF,23/09/2013,4/5/88,44.59820413,-75.16868434
locations.csv,"exact latitude, longitude (city)",STLHOLD,ST. LOUIS HOLDROOM,1222 SPRUCE STREET,ST. LOUIS,ST. LOUIS CITY,MO,63101,CHI,2011-07-13,2002-03-11,38.62431814,-90.19991016
sarahs research,"county approximate center only (latitude, longitude)",STLUCFL,ST. LUCIE COUNTY JAIL,,,St. Lucie,FL,,,,,27.2796,-80.3884
locations.csv,"exact latitude, longitude (city)",STMARAZ,ST MARY'S HOSPITAL,1601 WEST SAINT MARYS ROAD,TUCSON,PIMA,AZ,85745,PHO,16/05/2013,18/06/1999,32.22744275,-111.0001793
locations.csv,"exact latitude, longitude (city)",STMARCA,ST MARY MEDICAL CENTER,18300 CALIFORNIA 18,APPLE VALLEY,COUNTY,CA,92807,LOS,22/10/2017,2009-07-14,34.540401,-117.264687
locations.csv,"exact latitude, longitude (city)",STMDPLA,ST. MARTIN D.P. NURSING HOME,200 TEAL ST.,LAKE CHARLES,CALCASIEU,LA,70615,NOL,26/02/2007,26/01/1999,30.21939293,-93.16755351
locations.csv,"exact latitude, longitude (city)",STMRYIL,ST. MARY OF THE NAZARETH,2233 WEST DIVISION STREET,CHICAGO,COOK,IL,60622,CHI,2005-07-11,2008-10-08,41.90309025,-87.68339448
locations.csv,"exact latitude, longitude (city)",STONEMO,STONE COUNTY JAIL,5TH AND MAPLE,GALENA,STONE,MO,65656,CHI,2005-04-04,22/03/2000,36.805412,-93.465763
locations.csv,"exact latitude, longitude (city)",STOPDIL,STONE PARK POLICE DEPARTMENT,1629 NORTH MANNHEIM ROAD,STONE PARK,COOK,IL,60165,CHI,30/04/2009,6/7/88,41.8991876,-87.8836911
locations.csv,"exact latitude, longitude (city)",STORYIA,STORY COUNTY JAIL,1315 SOUTH B AVENUE,NEVADA,STORY,IA,50201,SPM,2004-11-17,29/10/1998,42.009888,-93.44177051
locations.csv,"exact latitude, longitude (city)",STRAFNH,STRAFFORD COUNTY CORRECTIONS,266 COUNTY FARM ROAD,DOVER,STRAFFORD,NH,3820,BOS,2004-11-17,11/2/91,43.2192302,-70.93860828
sarahs research,"exact latitude, longitude (city)",STRMONY,,,,,NY,,,,,42.1657,-74.9481
locations.csv,"exact latitude, longitude (city)",STTAMLA,SAINT TAMMANY PARISH JAIL,701 NORTH COLUMBIA STREET,COVINGTON,SAINT TAMMANY,LA,70433,NOL,2004-11-17,18/04/2012,30.48042118,-90.0953793
locations.csv,"exact latitude, longitude (city)",STTCJVI,ST. T CRIMINAL JUSTICE COMPLEX,HOSPITAL GADE AND VETERANS DRIVE,CHARLOTTE AMALIE,SAINT THOMAS,VI,802,MIA,2007-11-13,22/02/1994,18.340495,-64.927892
locations.csv,"exact latitude, longitude (city)",STUHOLD,STUART HOLD ROOM,3500 SE COMMERCE AVE,STUART,MARTIN,FL,34997,MIA,18/09/2017,14/09/2016,27.155589,-80.212243
locations.csv,"exact latitude, longitude (city)",STUTSND,STUTSMAN COUNTY,205 6TH STREET SE,JAMESTOWN,STUTSMAN,ND,58401,SPM,15/04/2012,8/9/95,46.9032087,-98.70653896
locations.csv,"exact latitude, longitude (city)",STWRTGA,STEWART DETENTION CENTER,146 CCA ROAD,LUMPKIN,STEWART,GA,31815,ATL,2004-11-17,1/9/00,32.036676,-84.771746
locations.csv,"exact latitude, longitude (city)",SUFFOMA,SUFFOLK COUNTY HOUSE OF CORRECTIONS,20 BRADSTON STREET,BOSTON,SUFFOLK,MA,2118,BOS,2004-11-17,5/11/96,42.3329215,-71.0709394
locations.csv,"exact latitude, longitude (city)",SUFFONY,SUFFOLK COUNTY,100 CENTER DRIVE,RIVERHEAD,SUFFOLK,NY,11901,NYC,2004-11-17,21/05/2007,40.914484,-72.670754
locations.csv,"exact latitude, longitude (city)",SULPHLA,SULPHUR CITY,500 B N HUNTINGTON,SULPHUR,CALCASIEU,LA,70663,NOL,2002-06-04,2002-06-04,30.234529,-93.377297
locations.csv,"exact latitude, longitude (city)",SUMMICO,SUMMIT COUNTY JAIL,501 NORTH PARK AVENUE,BRECKENRIDGE,SUMMIT,CO,80424,DEN,2001-07-08,14/11/1991,39.4895663,-106.0484145
locations.csv,"exact latitude, longitude (city)",SUMMIUT,SUMMIT COUNTY JAIL,6300 NORTH SILVER CREEK DRIVE,PARK CITY,SUMMIT,UT,84098,SLC,16/04/2009,13/11/1995,40.720554,-111.478368
sarahs research,"county approximate center only (latitude, longitude)",SUMTEFL,SUMTER COUNTY JAIL,,,Sumter,FL,,,,,28.9034,-81.9887
locations.csv,"exact latitude, longitude (city)",SUNNYWA,SUNNYSIDE JAIL,401 HOMER STREET,SUNNYSIDE,YAKIMA,WA,98944,SEA,30/12/2008,2012-07-04,46.32866171,-120.0231876
locations.csv,"exact latitude, longitude (city)",SUSSEDE,SUSSEX COUNTY PRISON,23203 DUPONT BOULEVARD,GEORGETOWN,GEORGETOWN,DE,19947,PHI,4/1/88,22/12/1987,38.6988197,-75.4006577
locations.csv,"exact latitude, longitude (city)",SUSSENJ,KEOGH-DWYER CORRECTIONAL FACILITY,410 HIGH STREET,NEWTON,SUSSEX,NJ,7860,NYC,21/09/2015,2/8/93,41.0545668,-74.7669569
sarahs research,Latitude Longitude based only on state,SUTMCCA,SUTTER MED CTR SACRAMENTO,,,,CA,,,,,36.1162,-119.6816
sarahs research,"county approximate center only (latitude, longitude)",SUWANFL,SUWANNEE COUNTY JAIL,,,Suwannee,FL,,,,,30.2957,-82.9847
locations.csv,"exact latitude, longitude (city)",SWEETMT,SWEETWATER COUNTY JAIL,200 WEST 1ST AVENUE,BIG TIMBER,SWEET GRASS,MT,59011,SLC,27/05/2008,17/01/2005,45.8335503,-109.9576651
locations.csv,"exact latitude, longitude (city)",SWEETWY,SWEETWATER COUNTY JAIL,50140 UNITED STATES HIGHWAY 191 SOUTH,ROCK SPRINGS,SWEETWATER,WY,82901,DEN,2001-10-17,14/01/1992,41.537427,-109.301349
locations.csv,"exact latitude, longitude (city)",SXCHOLD,SIOUX CITY HOLD ROOM,1400 PIERCE STREET,SIOUX CITY,WOODBURY,IA,51101,SPM,2011-01-15,2009-08-11,42.505131,-96.404939
sarahs research,"exact latitude, longitude (city)",SYRHOLD,SYRACUSE HOLD ROOM,,Syracuse,Onondaga,NY,,,,,43.0407,-76.1437
sarahs research,"exact latitude, longitude (city)",TACGHWA,,,,,WA,,,,,47.4009,-121.4905
locations.csv,"exact latitude, longitude (city)",TALHOLD,TALLAHASSEE HOLD ROOM,1530 COMMONWEALTH BUSINESS BLVD,TALLAHASSEE,LEON,FL,32303,MIA,30/07/2016,29/07/2016,30.471947,-84.354361
sarahs research,"exact latitude, longitude (city)",TALLAMS,,,,,MS,,,,,32.7416,-89.6787
locations.csv,"exact latitude, longitude (city)",TAMHOLD,TAMPA HOLD ROOM,"1201 Orient Rd, Tampa, FL 33619",TAMPA,HILLSBOROUGH,FL,33619,MIA,31/10/2017,2002-05-11,27.959412,-82.372276
locations.csv,"exact latitude, longitude (city)",TANGILA,TANGIPAHOA PARISH JAIL,101 CAMPO LANE,AMITE,TANGIPAHOA,LA,70422,NOL,2002-08-05,10/8/88,30.728717,-90.520211
locations.csv,"exact latitude, longitude (city)",TARRATX,TARRANT COUNTY JAIL,100 N. LAMAR ST.,FT. WORTH,TARRANT,TX,76196,DAL,19/02/2004,4/1/96,32.755679,-97.336173
locations.csv,"exact latitude, longitude (city)",TAYLOIA,TAYLOR COUNTY COURTHOUSE,405 JEFFERSON STREET,BEDFORD,TAYLOR,IA,50833,SPM,23/01/2003,8/2/00,40.66800304,-94.71909137
